"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"UBR4"	5096.2557005243	0.0734466831063754	0.218133011601022	0.336705950957637	0.736338576854221	0.842958023618797
"EMC1"	2911.26119983537	-0.191629151539086	0.0704065180325525	-2.7217529980745	0.00649366579996379	0.0326817588919976
"MRTO4"	6671.10549441644	-0.488546506060108	0.285761333803247	-1.70963124911953	0.0873340833234251	0.216016460830796
"AKR7A3"	18.7318187974764	-0.180124345741076	0.484819762989119	-0.371528472004798	0.710243953460551	0.82406113464566
"AKR7A2"	1982.63853629184	-0.112835582275665	0.121585359919728	-0.928035927599833	0.353388933421943	0.535957123297715
"SLC66A1"	1232.89060178085	-0.315863417592508	0.190763735779954	-1.65578335054654	0.0977657006650805	0.232622635773153
"CAPZB"	6769.04861402639	-0.33402449017367	0.129163171983082	-2.58606602056368	0.00970783339874211	0.0443815224907489
"MICOS10"	1603.9058544347	-0.204032502793574	0.244852899401731	-0.833286039463302	0.404683427859938	0.581295131223155
"RPS14P3"	55.0994944605668	-0.364096932063948	0.336183072686673	-1.08303172183595	0.278794343084346	0.463798481339868
"TMCO4"	488.2738210275	0.165405881748889	0.147059833397211	1.12475227210495	0.260694024412855	0.444537447504017
"OTUD3"	572.1922362265	0.426255311870064	0.16218597775555	2.62818844001744	0.00858409489703897	0.0404804645020719
"PLA2G2A"	3325.24846138061	-0.0737884775213631	0.160464455653398	-0.459843129875103	0.645628822892451	0.778628067932909
"CAMK2N1"	1592.49176599738	-0.100761657824975	0.157879734851235	-0.638217804963505	0.523331908510503	0.683981917509754
"MUL1"	1108.16301692901	0.177228971922011	0.0879836494228042	2.0143398584246	0.0439738639340575	0.133080376040326
"CDA"	43.7174969089556	-1.19679240138882	0.278106146522697	-4.30336551835667	1.68222974329516e-05	0.000270333710979229
"PINK1"	119.246920520572	-0.23401662509856	0.259879221688528	-0.900482245475689	0.367863669572458	0.549403565700033
"PINK1-AS"	54.0609314450415	0.15696981715283	0.305476938917809	0.513851610890548	0.607355740932644	0.749468528292525
"DDOST"	6401.76699727444	0.08241886903661	0.100459970243315	0.820415025377682	0.411979552788221	0.587622227221058
"SH2D5"	254.360155149114	-1.06716471051019	0.194689088082916	-5.48137916212179	4.22022926896316e-08	1.56606947969714e-06
"HP1BP3"	2018.66781997882	0.390165196857416	0.169887654954046	2.2966071134654	0.0216411924880406	0.079269718538817
"EIF4G3"	1421.71296566394	0.18056796372044	0.19482565468144	0.926818205824522	0.354020930740507	0.536484205562989
"ECE1"	3195.97301471484	-0.0319199887635508	0.0946724344158064	-0.337162437625259	0.735994451563602	0.842792805098833
"NBPF3"	177.694590591229	0.0726350926735446	0.188554664672559	0.385220343393157	0.700074172360341	0.816814514291861
"RAP1GAP"	245.505454094641	-0.465624316891455	0.181591579581035	-2.56412944898512	0.0103434959452961	0.0464116042382062
"USP48"	1151.9341533798	0.0240856193857151	0.0933496801714672	0.258015017742685	0.796395317057694	0.884500076185293
"HSPG2"	3881.51753664676	-0.491403958299371	0.352671516925383	-1.39337580359046	0.163506178692818	0.327307184454653
"LINC00339"	124.046424160845	0.112217043730687	0.211941036482611	0.529472940177369	0.596477411072837	0.741888496790223
"CDC42"	8079.80249218426	-0.0287986735522107	0.0990340681502276	-0.290795623063016	0.771207633052313	0.86833618210114
"ZBTB40"	682.612814780609	0.744819633555777	0.150435203715978	4.95109931158133	7.37954304497468e-07	1.8375751858907e-05
"EPHB2"	183.384697396117	-1.10028876016076	0.209801168548131	-5.24443580450481	1.56761273010703e-07	4.86618523413651e-06
"KDM1A"	3827.22941003787	-0.233851560609845	0.086710332729028	-2.69692841959952	0.00699823117543329	0.0345260278546352
"LUZP1"	1078.53359234509	0.103217182597104	0.129209370915294	0.7988366622787	0.424385128978046	0.599176643362824
"HTR1D"	124.415610666152	-0.337183928963714	0.229425674229198	-1.4696869916436	0.141646547457935	0.297589545061443
"HNRNPR"	42.2423405532063	0.132856191279012	0.622788380846612	0.213324775100024	0.831073650542223	0.905575263579543
"RPL11"	40067.9063753504	-0.0289470705886516	0.281319760690359	-0.102897395183387	0.918044405070923	0.958964788652592
"ELOA"	1445.4598836663	0.048674849530607	0.0822017616406546	0.592138763928069	0.553757671108091	0.708797049817639
"PITHD1"	1396.53261979616	-0.230476951950043	0.11333198208975	-2.03364441087356	0.0419874606789583	0.128795061285996
"LYPLA2"	2106.80020996706	-0.319870177701313	0.163779294233921	-1.95305627123079	0.0508129277739521	0.14805989147082
"GALE"	1840.08678498294	-0.459975211177644	0.0875303821795567	-5.25503487730771	1.47996422397979e-07	4.63907844514322e-06
"HMGCL"	730.222814212204	-0.2440130296111	0.155106377294766	-1.57319791659743	0.115672997593163	0.260611478764776
"FUCA1"	754.878117616723	-0.2473147398069	0.122572689658411	-2.01769856316381	0.0436226645728362	0.132499119343211
"PNRC2"	2943.67665685704	0.10995211955399	0.102470843664254	1.07300882497121	0.283267156603118	0.4678508629143
"SRSF10"	3699.25211041192	0.173626561205141	0.0890632528020988	1.94947473556736	0.0512387570728549	0.148974841057305
"MYOM3"	55.0210376386353	-0.180631872903428	0.31287716474047	-0.577325203816843	0.563719790793179	0.716249408960108
"IL22RA1"	443.390831654215	0.110545573752317	0.151289350611902	0.730689723402255	0.46496869399984	0.635574896518148
"IFNLR1"	408.635372601006	-0.0921978526824713	0.168592286692249	-0.546868747624087	0.584468908008056	0.732068515537021
"STPG1"	167.396133655497	0.134405130699436	0.171076239955694	0.78564463852049	0.432075705180092	0.606289503308319
"NIPAL3"	243.354044319162	0.348930221113322	0.156418171765243	2.23075245782189	0.025697530719009	0.0900427417776533
"RCAN3"	273.78428294432	0.330706963604504	0.195825461319596	1.68878429483067	0.0912607745961941	0.22254732549341
"SRRM1"	3739.58068231715	-0.239344642946485	0.21682487810378	-1.10386153581475	0.269653206382018	0.453862288745577
"CLIC4"	2728.43311154906	1.27172866397635	0.306718031479259	4.14624682429977	3.37969496323041e-05	0.00048051543543389
